MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.24457,0.60950375,0.60846025,0.60672337,0.60429657,0.60118467,0.5973938,0.5929315,0.5878065,0.582029,0.5756103,0.568563,0.5609008
-449.2719,0.570691,0.5693005,0.56699,0.5637626,0.55963135,0.55460465,0.5487009,0.541939,0.534326,0.5258968,0.5166737,0.50668025
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.66916,0.00936364,0.009309793,0.009222801,0.009099214,0.008943244,0.00875177,0.008529172,0.008276193,0.007986814,0.0076691695,0.0073243254,0.006950296
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.48306,0.27236778,0.271814,0.27089182,0.26960254,0.26794782,0.26593006,0.26355183,0.26081645,0.2577276,0.2542895,0.25050676,0.2463845
-449.2676,0.57682353,0.57553774,0.57339793,0.5704115,0.5665765,0.5619097,0.55641824,0.5501167,0.5430107,0.53512347,0.5264693,0.5170692
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.66397,0.016678838,0.016584614,0.016427971,0.016207628,0.01593002,0.015590582,0.015192468,0.014735417,0.01422641,0.0136621,0.013046375,0.012379971
-449.38547,0.41002482,0.40830883,0.4054525,0.4014691,0.39636797,0.39016965,0.38289076,0.3745588,0.36519763,0.35484144,0.34352076,0.3312759
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-448.72067,1.3471522,1.3364534,1.3191283,1.295904,1.2677358,1.2357364,1.2011139,1.1650894,1.1288438,1.0933912,1.0595701,1.0279686
-447.57114,2.9068873,2.706398,2.3982196,2.0178044,1.6082119,1.2146759,0.87885994,0.63376385,0.4997307,0.48234138,0.5721128,0.74632967
-448.78333,1.2496581,1.2137811,1.1590478,1.0922936,1.0216727,0.9555142,0.90111935,0.8637364,0.845799,0.846622,0.86247426,0.8871434
-449.6458,0.042328183,0.04208906,0.041691523,0.041137077,0.040427797,0.039566357,0.038556002,0.037397016,0.036104284,0.034672156,0.03310953,0.031422284
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.67233,0.004875527,0.0048479848,0.0048021944,0.004736462,0.0046566324,0.0045574084,0.0044410303,0.0043061846,0.004158631,0.003993673,0.0038136824,0.0036177698
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6401,0.050449885,0.050325617,0.05011879,0.04982981,0.049459264,0.049007893,0.048476607,0.047866464,0.047178686,0.046414662,0.0455759,0.044664063
-449.5078,0.23723055,0.23626915,0.23466773,0.23243529,0.22957525,0.22610052,0.22201872,0.21734309,0.21209568,0.20628631,0.19993383,0.19306192
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.55453,0.17132849,0.17079572,0.16991183,0.16867545,0.16709355,0.16516668,0.16290352,0.16031,0.15738598,0.15414624,0.15059912,0.14675075
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.65112,0.034886546,0.03481561,0.03469749,0.034534216,0.034320407,0.034061946,0.033757333,0.033408716,0.033011317,0.032570936,0.03208642,0.031559978
-449.02045,0.9248966,0.9192088,0.9097631,0.8966104,0.87982094,0.85948515,0.8357116,0.8086275,0.77837706,0.7451215,0.70903695,0.67031455
-449.43726,0.33678126,0.33513176,0.3323891,0.32856482,0.32366705,0.31771877,0.31073922,0.30275494,0.29378906,0.28387865,0.27305713,0.26136446
-449.62543,0.071101606,0.07069993,0.070032164,0.06910082,0.06790939,0.06646237,0.06476519,0.06282426,0.06064687,0.05824122,0.05561636,0.052782178
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6275,0.06816125,0.06777714,0.06713603,0.06624413,0.06510103,0.06371476,0.062086858,0.060227066,0.058138836,0.055833504,0.05331635,0.050600156
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.51184,0.23154385,0.23058161,0.2289814,0.22674847,0.2238901,0.2204157,0.2163366,0.2116661,0.20641957,0.20061406,0.19426855,0.18740374
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6299,0.06478536,0.06447016,0.063943535,0.06321116,0.062271856,0.061132688,0.05979402,0.058267713,0.056545146,0.05464638,0.052571267,0.050330445
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.26218,0.58427525,0.58222985,0.57882506,0.5740748,0.5679897,0.56059134,0.55189836,0.54194164,0.53074276,0.5183431,0.5047745,0.49008036
-447.90344,2.4616926,2.331702,2.1291676,1.8737283,1.5899606,1.3048617,1.0450423,0.8339963,0.68972313,0.6228463,0.6356195,0.7217194
-448.7163,1.3458135,1.3134422,1.262902,1.1989224,1.1273904,1.0547137,0.9871279,0.9300269,0.8873647,0.86126614,0.8517692,0.85684776
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.61502,0.085766256,0.085281745,0.08447625,0.08335467,0.08191564,0.080170155,0.07812294,0.07578343,0.0731552,0.07025337,0.06708713,0.06366995
-449.5067,0.23901486,0.23864672,0.23803361,0.23717645,0.23607627,0.23473457,0.23315305,0.2313319,0.22927919,0.22699197,0.224475,0.22173166
-449.14978,0.74303514,0.74053156,0.73639035,0.73066163,0.72341055,0.7147219,0.7046941,0.6934453,0.68108577,0.6677643,0.65361875,0.6387944
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.59906,0.10844888,0.10822837,0.107861176,0.10734595,0.10668898,0.105885535,0.104938604,0.103847705,0.10261957,0.101250604,0.09974443,0.0981015
-449.6717,0.005788693,0.005776922,0.0057573235,0.005728053,0.0056947544,0.005651869,0.005601325,0.005541436,0.005477542,0.00540447,0.005324075,0.0052348953
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.50922,0.2352561,0.23421553,0.2324852,0.23007093,0.22698095,0.22322571,0.21881787,0.21377236,0.20810628,0.20183875,0.19499093,0.18758592
-449.5461,0.18313839,0.18236065,0.18106472,0.17925876,0.17694496,0.1741347,0.17083363,0.1670528,0.1628117,0.1581173,0.15298524,0.14743578
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.66397,0.016695969,0.01660165,0.016444847,0.01622615,0.015946383,0.015606597,0.015208074,0.0147488015,0.014241021,0.013676134,0.0130597735,0.012394258
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.43942,0.3338458,0.3325044,0.3302736,0.32716054,0.3231752,0.3183304,0.31264168,0.30612367,0.29880795,0.29070735,0.28185123,0.272268
-448.50803,1.615176,1.5103812,1.3487873,1.148222,0.930339,0.71790147,0.53196216,0.3893841,0.30097216,0.2704967,0.29466432,0.3640348
-449.19934,0.6689596,0.65469384,0.6319858,0.6023475,0.5677377,0.53038263,0.49262697,0.45673737,0.4247294,0.398207,0.37824216,0.36529177
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.65115,0.034777872,0.034581408,0.03425478,0.033799224,0.033216458,0.03250867,0.031678535,0.030729158,0.029664125,0.028487446,0.02720354,0.025817249
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.63757,0.054079577,0.053968668,0.053786512,0.053529583,0.053201973,0.052800424,0.05232914,0.05178514,0.05117272,0.050489236,0.049738996,0.04891972
-449.39517,0.39631552,0.3947634,0.39218205,0.38858145,0.38396746,0.37836015,0.37177545,0.36423588,0.35575998,0.3463797,0.3361228,0.32502308
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.51266,0.22335503,0.2023587,0.17062393,0.1325325,0.09327435,0.0580915,0.03150946,0.016703889,0.015055763,0.026027255,0.04728018,0.0751058
-449.41473,0.3687824,0.3675257,0.36543524,0.362517,0.35877943,0.35423315,0.34889126,0.34276903,0.33588395,0.3282557,0.31990606,0.31085882
-449.63477,0.057991758,0.05787384,0.057677485,0.057401106,0.05705066,0.056621037,0.056114674,0.055530507,0.05487459,0.05414255,0.053337134,0.05245786
-449.30252,0.527019,0.52445126,0.5201819,0.51422787,0.50660473,0.49734503,0.48647988,0.47404933,0.46009237,0.44466358,0.4278159,0.4096104
-447.93433,2.458695,2.4462,2.4254441,2.3965297,2.3596077,2.314855,2.2624977,2.202793,2.136043,2.0625725,1.9827445,1.8969496
-449.0645,0.8635036,0.86064863,0.8559,0.849272,0.8407848,0.83046377,0.81834006,0.804451,0.78883564,0.7715433,0.75262463,0.7321358
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.66098,0.020926591,0.02088404,0.02081319,0.020716,0.020587005,0.020431973,0.020249257,0.02004085,0.019801777,0.019537624,0.019246995,0.018931849
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.60043,0.10638697,0.10585396,0.10497028,0.10373531,0.102157235,0.100238,0.09798816,0.09541567,0.092522785,0.08932692,0.085839406,0.08206943
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.33725,0.47566977,0.46649906,0.45185596,0.43265724,0.41009194,0.3855499,0.3605157,0.33647466,0.31479597,0.29666632,0.2829818,0.2742991
-448.48645,1.6274303,1.470156,1.2281048,0.92858565,0.6046368,0.29078388,0.018722914,-0.18643324,-0.30883318,-0.3432451,-0.294832,-0.17765528
-449.3415,0.4683516,0.45542637,0.43515682,0.40933064,0.3802078,0.35031766,0.32221508,0.2982526,0.2803403,0.26980156,0.26721632,0.27238792
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.62012,0.0785986,0.07815458,0.077416405,0.07638685,0.07506979,0.07347019,0.071594074,0.06945197,0.0670415,0.06438218,0.06148056,0.058347523
-449.56927,0.15044773,0.1497729,0.14865077,0.14708513,0.14508137,0.1426463,0.13978821,0.13651684,0.13284332,0.12878019,0.12434125,0.119541585
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6692,0.009350158,0.009332096,0.009299489,0.009256162,0.009198425,0.009130066,0.009047515,0.00895098,0.008847575,0.008730382,0.008599687,0.008458959
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-449.54675,0.18096966,0.1764065,0.1690386,0.15918659,0.14729615,0.13387483,0.119495906,0.10473784,0.09017445,0.076326594,0.06364596,0.052486487
-449.6456,0.04275477,0.04274511,0.042729013,0.042707436,0.04267752,0.04264213,0.042600323,0.042553045,0.042497464,0.04243643,0.042369004,0.04229614
-449.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
